ObjectName,x_pos,y_pos,z_pos,w_qua,x_qua,y_qua,z_qua
TemplateCube_Rounded_200,-81.9000015258789,-106.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_199,-81.9000015258789,-106.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_198,-91.9000015258789,-116.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_197,-91.9000015258789,-116.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_196,-91.9000015258789,-106.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_91,-91.9000015258789,-106.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_102,-31.899999618530273,23.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_101,-31.899999618530273,33.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_100,-21.899999618530273,23.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_99,-21.899999618530273,33.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_212,58.099998474121094,-116.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_211,58.099998474121094,-106.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_210,48.099998474121094,-116.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_209,48.099998474121094,-106.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_110,18.100000381469727,-56.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_109,18.100000381469727,-56.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_218,18.100000381469727,-56.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_217,18.100000381469727,-56.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_114,18.100000381469727,-66.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_113,18.100000381469727,-66.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_112,18.100000381469727,-66.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_111,18.100000381469727,-66.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_122,18.100000381469727,63.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_121,18.100000381469727,63.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_120,18.100000381469727,63.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_119,18.100000381469727,63.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_234,18.100000381469727,53.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_233,18.100000381469727,53.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_232,18.100000381469727,53.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_231,18.100000381469727,53.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_130,28.099998474121094,63.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_129,28.099998474121094,63.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_247,28.099998474121094,63.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_246,28.099998474121094,63.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_245,28.099998474121094,53.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_244,28.099998474121094,53.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_243,28.099998474121094,53.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_123,28.099998474121094,53.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_131,28.099998474121094,-56.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_132,28.099998474121094,-56.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_256,28.099998474121094,-56.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_134,28.099998474121094,-56.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_135,28.099998474121094,-66.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_136,28.099998474121094,-66.5,-6.480000019073486,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_137,28.099998474121094,-66.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_257,28.099998474121094,-66.5,-16.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_266,18.100000381469727,-56.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_140,18.100000381469727,-66.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_141,18.100000381469727,63.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_267,18.100000381469727,53.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_268,28.099998474121094,63.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_144,28.099998474121094,53.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_145,28.099998474121094,-56.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_269,28.099998474121094,-66.5,-21.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_147,28.099998474121094,-6.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_148,28.099998474121094,-16.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_149,28.099998474121094,13.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_150,28.099998474121094,3.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_282,38.099998474121094,-16.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_283,38.099998474121094,13.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_153,48.099998474121094,-16.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_284,48.099998474121094,13.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_155,58.099998474121094,-6.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_156,58.099998474121094,-16.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_157,58.099998474121094,13.5,-11.479999542236328,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_158,58.099998474121094,3.5,-11.479999542236328,1.0,-0.0,0.0,0.0
OrangeBall,34.25,33.099998474121094,-3.684560537338257,1.0,-0.0,0.0,0.0
Cone_5,34.5,-34.39999771118164,-1.6799999475479126,1.0,-0.0,0.0,0.0
Cylinder_2,-45.5,-87.79999542236328,-0.47999998927116394,1.0,-0.0,0.0,0.0
Cylinder2,-46.79999923706055,-94.0,-0.47999998927116394,1.0,-0.0,0.0,0.0
Cylinder3,-43.70000076293945,-95.0,-0.47999998927116394,1.0,-0.0,0.0,0.0
Cylinder4,-37.0,-95.0,-0.47999998927116394,1.0,-0.0,0.0,0.0
Cylinder5,-39.599998474121094,-92.0,-0.47999998927116394,1.0,-0.0,0.0,0.0
Cylinder6,-41.89999771118164,-97.0999984741211,-0.47999998927116394,1.0,-0.0,0.0,0.0
Cylinder7,-42.39999771118164,-89.79999542236328,-0.47999998927116394,1.0,-0.0,0.0,0.0
Cylinder8,-40.0,-99.29999542236328,-0.47999998927116394,1.0,-0.0,0.0,0.0
TemplateCube_Rounded_1,58.099998474121094,-16.5,-1.4800000190734863,1.0,-0.0,0.0,0.0
SM_CineCam_0_ExternalCamera,-7.619550704956055,-0.00014430010924115777,-1.8748314380645752,0.7046692967414856,-0.054686449468135834,-0.0552944652736187,0.7052609920501709
MatineeCam_SM_1_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_2_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_3_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_4_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_5_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_6_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
Cone_7_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.7599555850028992,8.141836588038132e-06,0.6499747037887573,0.0005998724955134094
MatineeCam_SM_8_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_9_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_10_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
MatineeCam_SM_11_ExternalCamera,-7.570385456085205,-8.686228829901665e-05,-1.891408085823059,0.9969713091850281,0.00042993106762878597,-0.0777682512998581,0.0004184167773928493
PhysXCar,0.0037680796813219786,0.0044144801795482635,1.0425928831100464,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
SM_CineCam_0_PhysXCar_camera_front_center,1.9390342235565186,0.006960671860724688,0.029957499355077744,0.7067540287971497,0.006937624420970678,0.0063834963366389275,0.7073965072631836
MatineeCam_SM_1_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_2_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_3_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_4_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_5_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_6_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
Cone_7_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.7004147171974182,-4.4171480112709105e-05,0.713735818862915,0.0005982994334772229
MatineeCam_SM_8_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_9_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_10_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_11_PhysXCar_camera_front_center,1.9845738410949707,0.007021406199783087,0.0050952318124473095,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
SM_CineCam_0_PhysXCar_camera_front_left,1.939146876335144,-0.11803923547267914,0.029858477413654327,0.7067540287971497,0.006937624420970678,0.0063834963366389275,0.7073965072631836
MatineeCam_SM_1_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_2_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_3_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_4_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_5_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_6_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
Cone_7_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.7004147171974182,-4.4171480112709105e-05,0.713735818862915,0.0005982994334772229
MatineeCam_SM_8_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_9_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_10_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_11_PhysXCar_camera_front_left,1.9846864938735962,-0.11797849833965302,0.004996209405362606,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
SM_CineCam_0_PhysXCar_camera_front_right,1.938921570777893,0.13196058571338654,0.03005652315914631,0.7067540287971497,0.006937624420970678,0.0063834963366389275,0.7073965072631836
MatineeCam_SM_1_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_2_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_3_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_4_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_5_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_6_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
Cone_7_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.7004147171974182,-4.4171480112709105e-05,0.713735818862915,0.0005982994334772229
MatineeCam_SM_8_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_9_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_10_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_11_PhysXCar_camera_front_right,1.9844611883163452,0.13202130794525146,0.005194254219532013,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
SM_CineCam_0_PhysXCar_camera_driver,-0.06509435921907425,-0.24467724561691284,-0.18252067267894745,0.7067540287971497,0.006937624420970678,0.0063834963366389275,0.7073965072631836
MatineeCam_SM_1_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_2_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_3_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_4_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
